WAARNEMINGDATUM;HH;NTU_h;Year;Date
2023-01-31;13;41;2023;01-31
2023-01-31;14;47;2023;01-31
2023-01-31;15;NA;2023;01-31
2023-01-31;16;41;2023;01-31
2023-01-31;17;NA;2023;01-31
2023-01-31;18;NA;2023;01-31
2023-01-31;19;40;2023;01-31
2023-01-31;20;43;2023;01-31
2023-01-31;21;41;2023;01-31
2023-01-31;22;40.3333333333333;2023;01-31
2023-01-31;23;37.3333333333333;2023;01-31
2023-02-01;00;37;2023;02-01
2023-02-01;01;36;2023;02-01
2023-02-01;02;34.5;2023;02-01
2023-02-01;03;NA;2023;02-01
2023-02-01;04;33;2023;02-01
2023-02-01;05;33;2023;02-01
2023-02-01;06;37;2023;02-01
2023-02-01;07;37;2023;02-01
2023-02-01;08;NA;2023;02-01
2023-02-01;09;NA;2023;02-01
2023-02-01;10;NA;2023;02-01
2023-02-01;11;NA;2023;02-01
2023-02-01;12;36;2023;02-01
2023-02-01;13;NA;2023;02-01
2023-02-01;14;35;2023;02-01
2023-02-01;15;34;2023;02-01
2023-02-01;16;35;2023;02-01
2023-02-01;17;36;2023;02-01
2023-02-01;18;35.3333333333333;2023;02-01
2023-02-01;19;34;2023;02-01
2023-02-01;20;33;2023;02-01
2023-02-01;21;33;2023;02-01
2023-02-01;22;36;2023;02-01
2023-02-01;23;NA;2023;02-01
2023-02-02;00;37;2023;02-02
2023-02-02;01;37.5;2023;02-02
2023-02-02;02;38;2023;02-02
2023-02-02;03;NA;2023;02-02
2023-02-02;04;41;2023;02-02
2023-02-02;05;40.3333333333333;2023;02-02
2023-02-02;06;40;2023;02-02
2023-02-02;07;42;2023;02-02
2023-02-02;08;41;2023;02-02
2023-02-02;09;40;2023;02-02
2023-02-02;10;NA;2023;02-02
2023-02-02;11;NA;2023;02-02
2023-02-02;12;38;2023;02-02
2023-02-02;13;NA;2023;02-02
2023-02-02;14;35;2023;02-02
2023-02-02;15;NA;2023;02-02
2023-02-02;16;32;2023;02-02
2023-02-02;17;30;2023;02-02
2023-02-02;18;NA;2023;02-02
2023-02-02;19;30;2023;02-02
2023-02-02;20;29.6666666666667;2023;02-02
2023-02-02;21;28;2023;02-02
2023-02-02;22;25.5;2023;02-02
2023-02-02;23;23;2023;02-02
2023-02-03;00;23;2023;02-03
2023-02-03;01;22.5;2023;02-03
2023-02-03;02;21;2023;02-03
2023-02-03;03;20;2023;02-03
2023-02-03;04;NA;2023;02-03
2023-02-03;05;NA;2023;02-03
2023-02-03;06;NA;2023;02-03
2023-02-03;07;19;2023;02-03
2023-02-03;08;20.5;2023;02-03
2023-02-03;09;19;2023;02-03
2023-02-03;10;NA;2023;02-03
2023-02-03;11;NA;2023;02-03
2023-02-03;12;NA;2023;02-03
2023-02-03;13;18;2023;02-03
2023-02-03;14;NA;2023;02-03
2023-02-03;15;18;2023;02-03
2023-02-03;16;NA;2023;02-03
2023-02-03;17;19;2023;02-03
2023-02-03;18;19;2023;02-03
2023-02-03;19;NA;2023;02-03
2023-02-03;20;18;2023;02-03
2023-02-03;21;16.5;2023;02-03
2023-02-03;22;17;2023;02-03
2023-02-03;23;NA;2023;02-03
2023-02-04;00;NA;2023;02-04
2023-02-04;01;15;2023;02-04
2023-02-04;02;14;2023;02-04
2023-02-04;03;14;2023;02-04
2023-02-04;04;14;2023;02-04
2023-02-04;05;NA;2023;02-04
2023-02-04;06;17;2023;02-04
2023-02-04;07;28.5;2023;02-04
2023-02-04;08;NA;2023;02-04
2023-02-04;09;36;2023;02-04
2023-02-04;10;37;2023;02-04
2023-02-04;11;38;2023;02-04
2023-02-04;12;38.5;2023;02-04
2023-02-04;13;39;2023;02-04
2023-02-04;14;NA;2023;02-04
2023-02-04;15;37;2023;02-04
2023-02-04;16;36.5;2023;02-04
2023-02-04;17;35;2023;02-04
2023-02-04;18;34;2023;02-04
2023-02-04;19;32;2023;02-04
2023-02-04;20;30.5;2023;02-04
2023-02-04;21;NA;2023;02-04
2023-02-04;22;NA;2023;02-04
2023-02-04;23;NA;2023;02-04
2023-02-05;00;21;2023;02-05
2023-02-05;01;20;2023;02-05
2023-02-05;02;19;2023;02-05
2023-02-05;03;17.3333333333333;2023;02-05
2023-02-05;04;17;2023;02-05
2023-02-05;05;16;2023;02-05
2023-02-05;06;16;2023;02-05
2023-02-05;07;NA;2023;02-05
2023-02-05;08;15;2023;02-05
2023-02-05;09;15;2023;02-05
2023-02-05;10;NA;2023;02-05
2023-02-05;11;15;2023;02-05
2023-02-05;12;NA;2023;02-05
2023-02-05;13;NA;2023;02-05
2023-02-05;14;NA;2023;02-05
2023-02-05;15;14;2023;02-05
2023-02-05;16;13;2023;02-05
2023-02-05;17;13;2023;02-05
2023-02-05;18;NA;2023;02-05
2023-02-05;19;NA;2023;02-05
2023-02-05;20;NA;2023;02-05
2023-02-05;21;12;2023;02-05
2023-02-05;22;NA;2023;02-05
2023-02-05;23;12;2023;02-05
2023-02-06;00;12;2023;02-06
2023-02-06;01;12;2023;02-06
2023-02-06;02;12;2023;02-06
2023-02-06;03;NA;2023;02-06
2023-02-06;04;12;2023;02-06
2023-02-06;05;12;2023;02-06
2023-02-06;06;NA;2023;02-06
2023-02-06;07;NA;2023;02-06
2023-02-06;08;NA;2023;02-06
2023-02-06;09;11;2023;02-06
2023-02-06;10;11;2023;02-06
2023-02-06;11;11;2023;02-06
2023-02-06;12;11;2023;02-06
2023-02-06;13;11;2023;02-06
2023-02-06;14;11;2023;02-06
2023-02-06;15;11;2023;02-06
2023-02-06;16;11;2023;02-06
2023-02-06;17;NA;2023;02-06
2023-02-06;18;NA;2023;02-06
2023-02-06;19;NA;2023;02-06
2023-02-06;20;10;2023;02-06
2023-02-06;21;10;2023;02-06
2023-02-06;22;10;2023;02-06
2023-02-06;23;10;2023;02-06
2023-02-07;00;10;2023;02-07
2023-02-07;01;NA;2023;02-07
2023-02-07;02;10;2023;02-07
2023-02-07;03;10;2023;02-07
2023-02-07;04;NA;2023;02-07
2023-02-07;05;NA;2023;02-07
2023-02-07;06;NA;2023;02-07
2023-02-07;07;NA;2023;02-07
2023-02-07;08;NA;2023;02-07
2023-02-07;09;NA;2023;02-07
2023-02-07;10;NA;2023;02-07
2023-02-07;11;NA;2023;02-07
2023-02-07;12;NA;2023;02-07
2023-02-07;13;NA;2023;02-07
2023-02-07;14;9;2023;02-07
2023-02-07;15;9;2023;02-07
2023-02-07;16;9;2023;02-07
2023-02-07;17;9;2023;02-07
2023-02-07;18;9;2023;02-07
2023-02-07;19;9;2023;02-07
2023-02-07;20;NA;2023;02-07
2023-02-07;21;9;2023;02-07
2023-02-07;22;9;2023;02-07
2023-02-07;23;9;2023;02-07
2023-02-08;00;NA;2023;02-08
2023-02-08;01;NA;2023;02-08
2023-02-08;02;9;2023;02-08
2023-02-08;03;10;2023;02-08
2023-02-08;04;11;2023;02-08
2023-02-08;05;12.5;2023;02-08
2023-02-08;06;14.5;2023;02-08
2023-02-08;07;16;2023;02-08
2023-02-08;08;16;2023;02-08
2023-02-08;09;17.5;2023;02-08
2023-02-08;10;20;2023;02-08
2023-02-08;11;NA;2023;02-08
2023-02-08;12;22;2023;02-08
2023-02-08;13;21;2023;02-08
2023-02-08;14;20;2023;02-08
2023-02-08;15;NA;2023;02-08
2023-02-08;16;NA;2023;02-08
2023-02-08;17;15;2023;02-08
2023-02-08;18;NA;2023;02-08
2023-02-08;19;13;2023;02-08
2023-02-08;20;11;2023;02-08
2023-02-08;21;NA;2023;02-08
2023-02-08;22;11;2023;02-08
2023-02-08;23;NA;2023;02-08
2023-02-09;00;NA;2023;02-09
2023-02-09;01;NA;2023;02-09
2023-02-09;02;NA;2023;02-09
2023-02-09;03;NA;2023;02-09
2023-02-09;04;NA;2023;02-09
2023-02-09;05;NA;2023;02-09
2023-02-09;06;NA;2023;02-09
2023-02-09;07;12;2023;02-09
2023-02-09;08;NA;2023;02-09
2023-02-09;09;14;2023;02-09
2023-02-09;10;17;2023;02-09
2023-02-09;11;NA;2023;02-09
2023-02-09;12;18.5;2023;02-09
2023-02-09;13;NA;2023;02-09
2023-02-09;14;18;2023;02-09
2023-02-09;15;NA;2023;02-09
2023-02-09;16;19;2023;02-09
2023-02-09;17;19.3333333333333;2023;02-09
2023-02-09;18;21;2023;02-09
2023-02-09;19;NA;2023;02-09
2023-02-09;20;NA;2023;02-09
2023-02-09;21;22;2023;02-09
2023-02-09;22;22;2023;02-09
2023-02-09;23;21.5;2023;02-09
2023-02-10;00;20;2023;02-10
2023-02-10;01;19;2023;02-10
2023-02-10;02;19;2023;02-10
2023-02-10;03;18;2023;02-10
2023-02-10;04;NA;2023;02-10
2023-02-10;05;16;2023;02-10
2023-02-10;06;15;2023;02-10
2023-02-10;07;15;2023;02-10
2023-02-10;08;NA;2023;02-10
2023-02-10;09;NA;2023;02-10
2023-02-10;10;13;2023;02-10
2023-02-10;11;13;2023;02-10
2023-02-10;12;NA;2023;02-10
2023-02-10;13;NA;2023;02-10
2023-02-10;14;NA;2023;02-10
2023-02-10;15;11;2023;02-10
2023-02-10;16;11;2023;02-10
2023-02-10;17;11;2023;02-10
2023-02-10;18;10;2023;02-10
2023-02-10;19;10;2023;02-10
2023-02-10;20;10;2023;02-10
2023-02-10;21;10;2023;02-10
2023-02-10;22;10;2023;02-10
2023-02-10;23;NA;2023;02-10
2023-02-11;00;9;2023;02-11
2023-02-11;01;9;2023;02-11
2023-02-11;02;9;2023;02-11
2023-02-11;03;8;2023;02-11
2023-02-11;04;NA;2023;02-11
2023-02-11;05;NA;2023;02-11
2023-02-11;06;NA;2023;02-11
2023-02-11;07;NA;2023;02-11
2023-02-11;08;8;2023;02-11
2023-02-11;09;NA;2023;02-11
2023-02-11;10;8;2023;02-11
2023-02-11;11;NA;2023;02-11
2023-02-11;12;9;2023;02-11
2023-02-11;13;9;2023;02-11
2023-02-11;14;NA;2023;02-11
2023-02-11;15;NA;2023;02-11
2023-02-11;16;8;2023;02-11
2023-02-11;17;8;2023;02-11
2023-02-11;18;NA;2023;02-11
2023-02-11;19;7;2023;02-11
2023-02-11;20;7;2023;02-11
2023-02-11;21;NA;2023;02-11
2023-02-11;22;NA;2023;02-11
2023-02-11;23;NA;2023;02-11
2023-02-12;00;8;2023;02-12
2023-02-12;01;NA;2023;02-12
2023-02-12;02;8;2023;02-12
2023-02-12;03;8;2023;02-12
2023-02-12;04;NA;2023;02-12
2023-02-12;05;NA;2023;02-12
2023-02-12;06;NA;2023;02-12
2023-02-12;07;NA;2023;02-12
2023-02-12;08;NA;2023;02-12
2023-02-12;09;7;2023;02-12
2023-02-12;10;7;2023;02-12
2023-02-12;11;7;2023;02-12
2023-02-12;12;NA;2023;02-12
2023-02-12;13;NA;2023;02-12
2023-02-12;14;NA;2023;02-12
2023-02-12;15;NA;2023;02-12
2023-02-12;16;NA;2023;02-12
2023-02-12;17;6;2023;02-12
2023-02-12;18;6;2023;02-12
2023-02-12;19;6;2023;02-12
2023-02-12;20;NA;2023;02-12
2023-02-12;21;NA;2023;02-12
2023-02-12;22;NA;2023;02-12
2023-02-12;23;6;2023;02-12
2023-02-13;00;6;2023;02-13
2023-02-13;01;6;2023;02-13
2023-02-13;02;6;2023;02-13
2023-02-13;03;6;2023;02-13
2023-02-13;04;NA;2023;02-13
2023-02-13;05;NA;2023;02-13
2023-02-13;06;NA;2023;02-13
2023-02-13;07;5;2023;02-13
2023-02-13;08;5;2023;02-13
2023-02-13;09;NA;2023;02-13
2023-02-13;10;NA;2023;02-13
2023-02-13;11;NA;2023;02-13
2023-02-13;12;NA;2023;02-13
2023-02-13;13;5;2023;02-13
2023-02-13;14;NA;2023;02-13
2023-02-13;15;NA;2023;02-13
2023-02-13;16;4;2023;02-13
2023-02-13;17;4;2023;02-13
2023-02-13;18;NA;2023;02-13
2023-02-13;19;NA;2023;02-13
2023-02-13;20;NA;2023;02-13
2023-02-13;21;NA;2023;02-13
2023-02-13;22;NA;2023;02-13
2023-02-13;23;NA;2023;02-13
2023-02-14;00;NA;2023;02-14
2023-02-14;01;4;2023;02-14
2023-02-14;02;NA;2023;02-14
2023-02-14;03;NA;2023;02-14
2023-02-14;04;NA;2023;02-14
2023-02-14;05;NA;2023;02-14
2023-02-14;06;NA;2023;02-14
2023-02-14;07;NA;2023;02-14
2023-02-14;08;NA;2023;02-14
2023-02-14;09;4;2023;02-14
2023-02-14;10;NA;2023;02-14
2023-02-14;11;5;2023;02-14
2023-02-14;12;5;2023;02-14
2023-02-14;13;5;2023;02-14
2023-02-14;14;5;2023;02-14
2023-02-14;15;5;2023;02-14
2023-02-14;16;5;2023;02-14
2023-02-14;17;NA;2023;02-14
2023-02-14;18;NA;2023;02-14
2023-02-14;19;NA;2023;02-14
2023-02-14;20;NA;2023;02-14
2023-02-14;21;NA;2023;02-14
2023-02-14;22;NA;2023;02-14
2023-02-14;23;NA;2023;02-14
2023-02-15;00;5;2023;02-15
2023-02-15;01;5;2023;02-15
2023-02-15;02;7;2023;02-15
2023-02-15;03;7.33333333333333;2023;02-15
2023-02-15;04;8;2023;02-15
2023-02-15;05;9;2023;02-15
2023-02-15;06;9;2023;02-15
2023-02-15;07;9;2023;02-15
2023-02-15;08;NA;2023;02-15
2023-02-15;09;9;2023;02-15
2023-02-15;10;9;2023;02-15
2023-02-15;11;NA;2023;02-15
2023-02-15;12;9;2023;02-15
2023-02-15;13;8;2023;02-15
2023-02-15;14;8;2023;02-15
2023-02-15;15;NA;2023;02-15
2023-02-15;16;NA;2023;02-15
2023-02-15;17;NA;2023;02-15
2023-02-15;18;9;2023;02-15
2023-02-15;19;9;2023;02-15
2023-02-15;20;9;2023;02-15
2023-02-15;21;NA;2023;02-15
2023-02-15;22;NA;2023;02-15
2023-02-15;23;NA;2023;02-15
2023-02-16;00;NA;2023;02-16
2023-02-16;01;NA;2023;02-16
2023-02-16;02;NA;2023;02-16
2023-02-16;03;13;2023;02-16
2023-02-16;04;12;2023;02-16
2023-02-16;05;NA;2023;02-16
2023-02-16;06;NA;2023;02-16
2023-02-16;07;16;2023;02-16
2023-02-16;08;18;2023;02-16
2023-02-16;09;20;2023;02-16
2023-02-16;10;22.5;2023;02-16
2023-02-16;11;25;2023;02-16
2023-02-16;12;29;2023;02-16
2023-02-16;13;NA;2023;02-16
2023-02-16;14;NA;2023;02-16
2023-02-16;15;NA;2023;02-16
2023-02-16;16;NA;2023;02-16
2023-02-16;17;34.6666666666667;2023;02-16
2023-02-16;18;34;2023;02-16
2023-02-16;19;34;2023;02-16
2023-02-16;20;25.5;2023;02-16
2023-02-16;21;24;2023;02-16
2023-02-16;22;22.25;2023;02-16
2023-02-16;23;NA;2023;02-16
2023-02-17;00;18.3333333333333;2023;02-17
2023-02-17;01;17;2023;02-17
2023-02-17;02;16;2023;02-17
2023-02-17;03;NA;2023;02-17
2023-02-17;04;15;2023;02-17
2023-02-17;05;NA;2023;02-17
2023-02-17;06;NA;2023;02-17
2023-02-17;07;30;2023;02-17
2023-02-17;08;33;2023;02-17
2023-02-17;09;35;2023;02-17
2023-02-17;10;NA;2023;02-17
2023-02-17;11;NA;2023;02-17
2023-02-17;12;39;2023;02-17
2023-02-17;13;40;2023;02-17
2023-02-17;14;37;2023;02-17
2023-02-17;15;35;2023;02-17
2023-02-17;16;33;2023;02-17
2023-02-17;17;31;2023;02-17
2023-02-17;18;28;2023;02-17
2023-02-17;19;NA;2023;02-17
2023-02-17;20;NA;2023;02-17
2023-02-17;21;24;2023;02-17
2023-02-17;22;23;2023;02-17
2023-02-17;23;21;2023;02-17
2023-02-18;00;NA;2023;02-18
2023-02-18;01;22;2023;02-18
2023-02-18;02;23;2023;02-18
2023-02-18;03;NA;2023;02-18
2023-02-18;04;26.6666666666667;2023;02-18
2023-02-18;05;27.6666666666667;2023;02-18
2023-02-18;06;28;2023;02-18
2023-02-18;07;NA;2023;02-18
2023-02-18;08;25;2023;02-18
2023-02-18;09;NA;2023;02-18
2023-02-18;10;NA;2023;02-18
2023-02-18;11;NA;2023;02-18
2023-02-18;12;14;2023;02-18
2023-02-18;13;11.5;2023;02-18
2023-02-18;14;11;2023;02-18
2023-02-18;15;NA;2023;02-18
2023-02-18;16;8;2023;02-18
2023-02-18;17;NA;2023;02-18
2023-02-18;18;NA;2023;02-18
2023-02-18;19;NA;2023;02-18
2023-02-18;20;8;2023;02-18
2023-02-18;21;9;2023;02-18
2023-02-18;22;NA;2023;02-18
2023-02-18;23;13;2023;02-18
2023-02-19;00;14;2023;02-19
2023-02-19;01;15;2023;02-19
2023-02-19;02;16;2023;02-19
2023-02-19;03;17;2023;02-19
2023-02-19;04;NA;2023;02-19
2023-02-19;05;NA;2023;02-19
2023-02-19;06;NA;2023;02-19
2023-02-19;07;21.5;2023;02-19
2023-02-19;08;NA;2023;02-19
2023-02-19;09;24.6666666666667;2023;02-19
2023-02-19;10;NA;2023;02-19
2023-02-19;11;NA;2023;02-19
2023-02-19;12;NA;2023;02-19
2023-02-19;13;NA;2023;02-19
2023-02-19;14;27.3333333333333;2023;02-19
2023-02-19;15;NA;2023;02-19
2023-02-19;16;26;2023;02-19
2023-02-19;17;26;2023;02-19
2023-02-19;18;26;2023;02-19
2023-02-19;19;25;2023;02-19
2023-02-19;20;25;2023;02-19
2023-02-19;21;NA;2023;02-19
2023-02-19;22;NA;2023;02-19
2023-02-19;23;NA;2023;02-19
2023-02-20;00;25.5;2023;02-20
2023-02-20;01;23;2023;02-20
2023-02-20;02;23;2023;02-20
2023-02-20;03;24;2023;02-20
2023-02-20;04;24;2023;02-20
2023-02-20;05;23;2023;02-20
2023-02-20;06;21;2023;02-20
2023-02-20;07;NA;2023;02-20
2023-02-20;08;21;2023;02-20
2023-02-20;09;NA;2023;02-20
2023-02-20;10;NA;2023;02-20
2023-02-20;11;21;2023;02-20
2023-02-20;12;NA;2023;02-20
2023-02-20;13;19;2023;02-20
2023-02-20;14;19;2023;02-20
2023-02-20;15;18;2023;02-20
2023-02-20;16;18;2023;02-20
2023-02-20;17;17;2023;02-20
2023-02-20;18;16;2023;02-20
2023-02-20;19;17;2023;02-20
2023-02-20;20;NA;2023;02-20
2023-02-20;21;15;2023;02-20
2023-02-20;22;13.5;2023;02-20
2023-02-20;23;13;2023;02-20
2023-02-21;00;NA;2023;02-21
2023-02-21;01;12;2023;02-21
2023-02-21;02;11;2023;02-21
2023-02-21;03;NA;2023;02-21
2023-02-21;04;10;2023;02-21
2023-02-21;05;10;2023;02-21
2023-02-21;06;NA;2023;02-21
2023-02-21;07;NA;2023;02-21
2023-02-21;08;9;2023;02-21
2023-02-21;09;9;2023;02-21
2023-02-21;10;9;2023;02-21
2023-02-21;11;NA;2023;02-21
2023-02-21;12;NA;2023;02-21
2023-02-21;13;8;2023;02-21
2023-02-21;14;NA;2023;02-21
2023-02-21;15;NA;2023;02-21
2023-02-21;16;8;2023;02-21
2023-02-21;17;8;2023;02-21
2023-02-21;18;NA;2023;02-21
2023-02-21;19;NA;2023;02-21
2023-02-21;20;7;2023;02-21
2023-02-21;21;NA;2023;02-21
2023-02-21;22;7;2023;02-21
2023-02-21;23;7;2023;02-21
2023-02-22;00;7;2023;02-22
2023-02-22;01;6;2023;02-22
2023-02-22;02;6;2023;02-22
2023-02-22;03;NA;2023;02-22
2023-02-22;04;NA;2023;02-22
2023-02-22;05;NA;2023;02-22
2023-02-22;06;6;2023;02-22
2023-02-22;07;NA;2023;02-22
2023-02-22;08;NA;2023;02-22
2023-02-22;09;5;2023;02-22
2023-02-22;10;5;2023;02-22
2023-02-22;11;NA;2023;02-22
2023-02-22;12;6;2023;02-22
2023-02-22;13;6;2023;02-22
2023-02-22;14;5;2023;02-22
2023-02-22;15;9;2023;02-22
2023-02-22;16;NA;2023;02-22
2023-02-22;17;NA;2023;02-22
2023-02-22;18;17;2023;02-22
2023-02-22;19;17;2023;02-22
2023-02-22;20;16;2023;02-22
2023-02-22;21;NA;2023;02-22
2023-02-22;22;NA;2023;02-22
2023-02-22;23;12;2023;02-22
2023-02-23;00;NA;2023;02-23
2023-02-23;01;11;2023;02-23
2023-02-23;02;NA;2023;02-23
2023-02-23;03;10;2023;02-23
2023-02-23;04;10;2023;02-23
2023-02-23;05;10;2023;02-23
2023-02-23;06;11.5;2023;02-23
2023-02-23;07;14;2023;02-23
2023-02-23;08;NA;2023;02-23
2023-02-23;09;19;2023;02-23
2023-02-23;10;20;2023;02-23
2023-02-23;11;NA;2023;02-23
2023-02-23;12;NA;2023;02-23
2023-02-23;13;NA;2023;02-23
2023-02-23;14;22;2023;02-23
2023-02-23;15;23;2023;02-23
2023-02-23;16;24;2023;02-23
2023-02-23;17;25;2023;02-23
2023-02-23;18;27;2023;02-23
2023-02-23;19;28;2023;02-23
2023-02-23;20;29;2023;02-23
2023-02-23;21;29;2023;02-23
2023-02-23;22;30;2023;02-23
2023-02-23;23;NA;2023;02-23
2023-02-24;00;32;2023;02-24
2023-02-24;01;NA;2023;02-24
2023-02-24;02;31;2023;02-24
2023-02-24;03;NA;2023;02-24
2023-02-24;04;27;2023;02-24
2023-02-24;05;28;2023;02-24
2023-02-24;06;27;2023;02-24
2023-02-24;07;NA;2023;02-24
2023-02-24;08;23.5;2023;02-24
2023-02-24;09;NA;2023;02-24
2023-02-24;10;25.5;2023;02-24
2023-02-24;11;NA;2023;02-24
2023-02-24;12;24;2023;02-24
2023-02-24;13;27;2023;02-24
2023-02-24;14;NA;2023;02-24
2023-02-24;15;25;2023;02-24
2023-02-24;16;25;2023;02-24
2023-02-24;17;NA;2023;02-24
2023-02-24;18;24;2023;02-24
2023-02-24;19;NA;2023;02-24
2023-02-24;20;22.6666666666667;2023;02-24
2023-02-24;21;NA;2023;02-24
2023-02-24;22;18;2023;02-24
2023-02-24;23;20.5;2023;02-24
2023-02-25;00;NA;2023;02-25
2023-02-25;01;22.5;2023;02-25
2023-02-25;02;22;2023;02-25
2023-02-25;03;NA;2023;02-25
2023-02-25;04;24;2023;02-25
2023-02-25;05;23.5;2023;02-25
2023-02-25;06;NA;2023;02-25
2023-02-25;07;26;2023;02-25
2023-02-25;08;NA;2023;02-25
2023-02-25;09;26;2023;02-25
2023-02-25;10;NA;2023;02-25
2023-02-25;11;NA;2023;02-25
2023-02-25;12;17;2023;02-25
2023-02-25;13;15;2023;02-25
2023-02-25;14;NA;2023;02-25
2023-02-25;15;18;2023;02-25
2023-02-25;16;18;2023;02-25
2023-02-25;17;NA;2023;02-25
2023-02-25;18;19;2023;02-25
2023-02-25;19;19;2023;02-25
2023-02-25;20;16.6666666666667;2023;02-25
2023-02-25;21;16;2023;02-25
2023-02-25;22;15.5;2023;02-25
2023-02-25;23;NA;2023;02-25
2023-02-26;00;11;2023;02-26
2023-02-26;01;10;2023;02-26
2023-02-26;02;9;2023;02-26
2023-02-26;03;8;2023;02-26
2023-02-26;04;NA;2023;02-26
2023-02-26;05;7;2023;02-26
2023-02-26;06;7;2023;02-26
2023-02-26;07;7;2023;02-26
2023-02-26;08;NA;2023;02-26
2023-02-26;09;NA;2023;02-26
2023-02-26;10;NA;2023;02-26
2023-02-26;11;NA;2023;02-26
2023-02-26;12;NA;2023;02-26
2023-02-26;13;7;2023;02-26
2023-02-26;14;7;2023;02-26
2023-02-26;15;8.5;2023;02-26
2023-02-26;16;10.25;2023;02-26
2023-02-26;17;12.5;2023;02-26
2023-02-26;18;12;2023;02-26
2023-02-26;19;12;2023;02-26
2023-02-26;20;NA;2023;02-26
2023-02-26;21;NA;2023;02-26
2023-02-26;22;13;2023;02-26
2023-02-26;23;12;2023;02-26
2023-02-27;00;10;2023;02-27
2023-02-27;01;NA;2023;02-27
2023-02-27;02;NA;2023;02-27
2023-02-27;03;8;2023;02-27
2023-02-27;04;NA;2023;02-27
2023-02-27;05;7;2023;02-27
2023-02-27;06;7;2023;02-27
2023-02-27;07;NA;2023;02-27
2023-02-27;08;NA;2023;02-27
2023-02-27;09;NA;2023;02-27
2023-02-27;10;NA;2023;02-27
2023-02-27;11;6;2023;02-27
2023-02-27;12;6;2023;02-27
2023-02-27;13;6;2023;02-27
2023-02-27;14;6;2023;02-27
2023-02-27;15;NA;2023;02-27
2023-02-27;16;6;2023;02-27
2023-02-27;17;6;2023;02-27
2023-02-27;18;6;2023;02-27
2023-02-27;19;6;2023;02-27
2023-02-27;20;8;2023;02-27
2023-02-27;21;NA;2023;02-27
2023-02-27;22;NA;2023;02-27
2023-02-27;23;NA;2023;02-27
2023-02-28;00;8;2023;02-28
2023-02-28;01;7;2023;02-28
2023-02-28;02;NA;2023;02-28
2023-02-28;03;6;2023;02-28
2023-02-28;04;NA;2023;02-28
2023-02-28;05;5;2023;02-28
2023-02-28;06;5;2023;02-28
2023-02-28;07;5;2023;02-28
2023-02-28;08;NA;2023;02-28
2023-02-28;09;4;2023;02-28
2023-02-28;10;NA;2023;02-28
2023-02-28;11;NA;2023;02-28
2023-02-28;12;NA;2023;02-28
2023-02-28;13;NA;2023;02-28
2023-02-28;14;NA;2023;02-28
2023-02-28;15;NA;2023;02-28
2023-02-28;16;NA;2023;02-28
2023-02-28;17;NA;2023;02-28
2023-02-28;18;4;2023;02-28
2023-02-28;19;4;2023;02-28
2023-02-28;20;4;2023;02-28
2023-02-28;21;4;2023;02-28
2023-02-28;22;NA;2023;02-28
2023-02-28;23;8;2023;02-28
2023-03-01;00;9.25;2023;03-01
2023-03-01;01;NA;2023;03-01
2023-03-01;02;10;2023;03-01
2023-03-01;03;10;2023;03-01
2023-03-01;04;10;2023;03-01
2023-03-01;05;10;2023;03-01
2023-03-01;06;10;2023;03-01
2023-03-01;07;10;2023;03-01
2023-03-01;08;10;2023;03-01
2023-03-01;09;11;2023;03-01
2023-03-01;10;10;2023;03-01
2023-03-01;11;NA;2023;03-01
2023-03-01;12;10;2023;03-01
2023-03-01;13;10;2023;03-01
2023-03-01;14;10;2023;03-01
2023-03-01;15;NA;2023;03-01
2023-03-01;16;9.5;2023;03-01
2023-03-01;17;NA;2023;03-01
2023-03-01;18;NA;2023;03-01
2023-03-01;19;11;2023;03-01
2023-03-01;20;11;2023;03-01
2023-03-01;21;NA;2023;03-01
2023-03-01;22;11;2023;03-01
2023-03-01;23;NA;2023;03-01
2023-03-02;00;10;2023;03-02
2023-03-02;01;10;2023;03-02
2023-03-02;02;9;2023;03-02
2023-03-02;03;8.66666666666667;2023;03-02
2023-03-02;04;8;2023;03-02
2023-03-02;05;6;2023;03-02
2023-03-02;06;6;2023;03-02
2023-03-02;07;5;2023;03-02
2023-03-02;08;5;2023;03-02
2023-03-02;09;NA;2023;03-02
2023-03-02;10;NA;2023;03-02
2023-03-02;11;4;2023;03-02
2023-03-02;12;NA;2023;03-02
2023-03-02;13;4;2023;03-02
2023-03-02;14;4;2023;03-02
2023-03-02;15;4;2023;03-02
2023-03-02;16;NA;2023;03-02
2023-03-02;17;NA;2023;03-02
2023-03-02;18;NA;2023;03-02
2023-03-02;19;NA;2023;03-02
2023-03-02;20;NA;2023;03-02
2023-03-02;21;NA;2023;03-02
2023-03-02;22;NA;2023;03-02
2023-03-02;23;4;2023;03-02
2023-03-03;00;4;2023;03-03
2023-03-03;01;NA;2023;03-03
2023-03-03;02;NA;2023;03-03
2023-03-03;03;NA;2023;03-03
2023-03-03;04;5;2023;03-03
2023-03-03;05;NA;2023;03-03
2023-03-03;06;NA;2023;03-03
2023-03-03;07;5;2023;03-03
2023-03-03;08;NA;2023;03-03
2023-03-03;09;4;2023;03-03
2023-03-03;10;4;2023;03-03
2023-03-03;11;4;2023;03-03
2023-03-03;12;5.33333333333333;2023;03-03
2023-03-03;13;6;2023;03-03
2023-03-03;14;7;2023;03-03
2023-03-03;15;7;2023;03-03
2023-03-03;16;7;2023;03-03
2023-03-03;17;7;2023;03-03
