# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 249         4.979       52.644      -2.40       Berkhout    
# 269         5.520       52.458      -3.70       Lelystad    
# YYYYMMDD  : datum (YYYY=jaar;MM=maand;DD=dag)
# HH        : tijd (HH=uur; UT.12 UT=13 MET; 14 MEZT. Uurvak 05 loopt van 04.00 UT tot 5.00 UT
# Q         : Globale straling (in J/cm2) per uurvak / Global radiation (in J/cm2) during the hourly division
# STN,YYYYMMDD,   HH,    Q
  269,20231019,   16,    8
  269,20231019,   17,    3
  269,20231019,   18,    0
  269,20231019,   19,    0
  269,20231019,   20,    0
  269,20231019,   21,    0
  269,20231019,   22,    0
  269,20231019,   23,    0
  269,20231019,   24,    0
  269,20231020,    1,    0
  269,20231020,    2,    0
  269,20231020,    3,    0
  269,20231020,    4,    0
  269,20231020,    5,    0
  269,20231020,    6,    0
  269,20231020,    7,    1
  269,20231020,    8,    3
  269,20231020,    9,    9
  269,20231020,   10,   14
  269,20231020,   11,   19
  269,20231020,   12,   27
  269,20231020,   13,   29
  269,20231020,   14,   13
  269,20231020,   15,    7
  269,20231020,   16,    4
  269,20231020,   17,    0
  269,20231020,   18,    0
  269,20231020,   19,    0
  269,20231020,   20,    0
  269,20231020,   21,    0
  269,20231020,   22,    0
  269,20231020,   23,    0
  269,20231020,   24,    0
  269,20231021,    1,    0
  269,20231021,    2,    0
  269,20231021,    3,    0
  269,20231021,    4,    0
  269,20231021,    5,    0
  269,20231021,    6,    0
  269,20231021,    7,    5
  269,20231021,    8,   38
  269,20231021,    9,   24
  269,20231021,   10,   42
  269,20231021,   11,   71
  269,20231021,   12,  112
  269,20231021,   13,  111
  269,20231021,   14,   86
  269,20231021,   15,   28
  269,20231021,   16,    8
  269,20231021,   17,    1
  269,20231021,   18,    0
  269,20231021,   19,    0
  269,20231021,   20,    0
  269,20231021,   21,    0
  269,20231021,   22,    0
  269,20231021,   23,    0
  269,20231021,   24,    0
  269,20231022,    1,    0
  269,20231022,    2,    0
  269,20231022,    3,    0
  269,20231022,    4,    0
  269,20231022,    5,    0
  269,20231022,    6,    0
  269,20231022,    7,    2
  269,20231022,    8,   21
  269,20231022,    9,   70
  269,20231022,   10,   79
  269,20231022,   11,   37
  269,20231022,   12,   36
  269,20231022,   13,   71
  269,20231022,   14,   29
  269,20231022,   15,   42
  269,20231022,   16,   28
  269,20231022,   17,    2
  269,20231022,   18,    0
  269,20231022,   19,    0
  269,20231022,   20,    0
  269,20231022,   21,    0
  269,20231022,   22,    0
  269,20231022,   23,    0
  269,20231022,   24,    0
  269,20231023,    1,    0
  269,20231023,    2,    0
  269,20231023,    3,    0
  269,20231023,    4,    0
  269,20231023,    5,    0
  269,20231023,    6,    0
  269,20231023,    7,    5
  269,20231023,    8,   23
  269,20231023,    9,   59
  269,20231023,   10,   81
  269,20231023,   11,   41
  269,20231023,   12,   54
  269,20231023,   13,   71
  269,20231023,   14,   57
  269,20231023,   15,   34
  269,20231023,   16,   17
  269,20231023,   17,    1
  269,20231023,   18,    0
  269,20231023,   19,    0
  269,20231023,   20,    0
  269,20231023,   21,    0
  269,20231023,   22,    0
  269,20231023,   23,    0
  269,20231023,   24,    0
  269,20231024,    1,    0
  269,20231024,    2,    0
  269,20231024,    3,    0
  269,20231024,    4,    0
  269,20231024,    5,    0
  269,20231024,    6,    0
  269,20231024,    7,    0
  269,20231024,    8,    8
  269,20231024,    9,   29
  269,20231024,   10,   70
  269,20231024,   11,   68
  269,20231024,   12,   47
  269,20231024,   13,   33
  269,20231024,   14,   20
  269,20231024,   15,   16
  269,20231024,   16,    7
  269,20231024,   17,    1
  269,20231024,   18,    0
  269,20231024,   19,    0
  269,20231024,   20,    0
  269,20231024,   21,    0
  269,20231024,   22,    0
  269,20231024,   23,    0
  269,20231024,   24,    0
  269,20231025,    1,    0
  269,20231025,    2,    0
  269,20231025,    3,    0
  269,20231025,    4,    0
  269,20231025,    5,    0
  269,20231025,    6,    0
  269,20231025,    7,    3
  269,20231025,    8,   12
  269,20231025,    9,   25
  269,20231025,   10,   23
  269,20231025,   11,   13
  269,20231025,   12,   13
  269,20231025,   13,   14
  269,20231025,   14,   14
  269,20231025,   15,   12
  269,20231025,   16,    6
  269,20231025,   17,    0
  269,20231025,   18,    0
  269,20231025,   19,    0
  269,20231025,   20,    0
  269,20231025,   21,    0
  269,20231025,   22,    0
  269,20231025,   23,    0
  269,20231025,   24,    0
  269,20231026,    1,    0
  269,20231026,    2,    0
  269,20231026,    3,    0
  269,20231026,    4,    0
  269,20231026,    5,    0
  269,20231026,    6,    0
  269,20231026,    7,    5
  269,20231026,    8,   25
  269,20231026,    9,   53
  269,20231026,   10,   74
  269,20231026,   11,   68
  269,20231026,   12,   94
  269,20231026,   13,   94
  269,20231026,   14,   98
  269,20231026,   15,   57
  269,20231026,   16,   20
  269,20231026,   17,    2
  269,20231026,   18,    0
  269,20231026,   19,    0
  269,20231026,   20,    0
  269,20231026,   21,    0
  269,20231026,   22,    0
  269,20231026,   23,    0
  269,20231026,   24,    0
  269,20231027,    1,    0
  269,20231027,    2,    0
  269,20231027,    3,    0
  269,20231027,    4,    0
  269,20231027,    5,    0
  269,20231027,    6,    0
  269,20231027,    7,    1
  269,20231027,    8,    4
  269,20231027,    9,   22
  269,20231027,   10,   24
  269,20231027,   11,   30
  269,20231027,   12,   30
  269,20231027,   13,   34
  269,20231027,   14,   32
  269,20231027,   15,   19
  269,20231027,   16,    5
  269,20231027,   17,    0
  269,20231027,   18,    0
  269,20231027,   19,    0
  269,20231027,   20,    0
  269,20231027,   21,    0
  269,20231027,   22,    0
  269,20231027,   23,    0
  269,20231027,   24,    0
  269,20231028,    1,    0
  269,20231028,    2,    0
  269,20231028,    3,    0
  269,20231028,    4,    0
  269,20231028,    5,    0
  269,20231028,    6,    0
  269,20231028,    7,    2
  269,20231028,    8,   21
  269,20231028,    9,   20
  269,20231028,   10,   46
  269,20231028,   11,   63
  269,20231028,   12,   53
  269,20231028,   13,  100
  269,20231028,   14,   37
  269,20231028,   15,   29
  269,20231028,   16,   17
  269,20231028,   17,    0
  269,20231028,   18,    0
  269,20231028,   19,    0
  269,20231028,   20,    0
  269,20231028,   21,    0
  269,20231028,   22,    0
  269,20231028,   23,    0
  269,20231028,   24,    0
  269,20231029,    1,    0
  269,20231029,    2,    0
  269,20231029,    3,    0
  269,20231029,    4,    0
  269,20231029,    5,    0
  269,20231029,    6,    0
  269,20231029,    7,    1
  269,20231029,    8,   33
  269,20231029,    9,   48
  269,20231029,   10,   74
  269,20231029,   11,   85
  269,20231029,   12,   76
  269,20231029,   13,   51
  269,20231029,   14,   53
  269,20231029,   15,   23
  269,20231029,   16,   14
  269,20231029,   17,    0
  269,20231029,   18,    0
  269,20231029,   19,    0
  269,20231029,   20,    0
  269,20231029,   21,    0
  269,20231029,   22,    0
  269,20231029,   23,    0
  269,20231029,   24,    0
  269,20231030,    1,    0
  269,20231030,    2,    0
  269,20231030,    3,    0
  269,20231030,    4,    0
  269,20231030,    5,    0
  269,20231030,    6,    0
  269,20231030,    7,    2
  269,20231030,    8,   31
  269,20231030,    9,   82
  269,20231030,   10,   60
  269,20231030,   11,   61
  269,20231030,   12,   65
  269,20231030,   13,   63
  269,20231030,   14,   42
  269,20231030,   15,   19
  269,20231030,   16,    4
  269,20231030,   17,    0
  269,20231030,   18,    0
  269,20231030,   19,    0
  269,20231030,   20,    0
  269,20231030,   21,    0
  269,20231030,   22,    0
  269,20231030,   23,    0
  269,20231030,   24,    0
  269,20231031,    1,    0
  269,20231031,    2,    0
  269,20231031,    3,    0
  269,20231031,    4,    0
  269,20231031,    5,    0
  269,20231031,    6,    0
  269,20231031,    7,    1
  269,20231031,    8,    9
  269,20231031,    9,   60
  269,20231031,   10,   54
  269,20231031,   11,  111
  269,20231031,   12,  121
  269,20231031,   13,  131
  269,20231031,   14,   28
  269,20231031,   15,   14
  269,20231031,   16,    1
  269,20231031,   17,    0
  269,20231031,   18,    0
  269,20231031,   19,    0
  269,20231031,   20,    0
  269,20231031,   21,    0
  269,20231031,   22,    0
  269,20231031,   23,    0
  269,20231031,   24,    0
  269,20231101,    1,    0
  269,20231101,    2,    0
  269,20231101,    3,    0
  269,20231101,    4,    0
  269,20231101,    5,    0
  269,20231101,    6,    0
  269,20231101,    7,    1
  269,20231101,    8,    7
  269,20231101,    9,   19
  269,20231101,   10,   48
  269,20231101,   11,   60
  269,20231101,   12,   73
  269,20231101,   13,   63
  269,20231101,   14,   63
  269,20231101,   15,   32
  269,20231101,   16,    4
  269,20231101,   17,    0
  269,20231101,   18,    0
  269,20231101,   19,    0
  269,20231101,   20,    0
  269,20231101,   21,    0
  269,20231101,   22,    0
  269,20231101,   23,    0
  269,20231101,   24,    0
  269,20231102,    1,    0
  269,20231102,    2,    0
  269,20231102,    3,    0
  269,20231102,    4,    0
  269,20231102,    5,    0
  269,20231102,    6,    0
  269,20231102,    7,    0
  269,20231102,    8,   19
  269,20231102,    9,   22
  269,20231102,   10,   62
  269,20231102,   11,   51
  269,20231102,   12,   45
  269,20231102,   13,   29
  269,20231102,   14,   32
  269,20231102,   15,    8
  269,20231102,   16,    4
  269,20231102,   17,    0
  269,20231102,   18,    0
  269,20231102,   19,    0
  269,20231102,   20,    0
  269,20231102,   21,    0
  269,20231102,   22,    0
  269,20231102,   23,    0
  269,20231102,   24,    0
  269,20231103,    1,    0
  269,20231103,    2,    0
  269,20231103,    3,    0
  269,20231103,    4,    0
  269,20231103,    5,    0
  269,20231103,    6,    0
  269,20231103,    7,    0
  269,20231103,    8,    7
  269,20231103,    9,   21
  269,20231103,   10,   78
  269,20231103,   11,  105
  269,20231103,   12,   60
  269,20231103,   13,  112
  269,20231103,   14,   83
  269,20231103,   15,   46
  269,20231103,   16,    5
  269,20231103,   17,    0
  269,20231103,   18,    0
  269,20231103,   19,    0
  269,20231103,   20,    0
  269,20231103,   21,    0
  269,20231103,   22,    0
  269,20231103,   23,    0
  269,20231103,   24,    0
  269,20231104,    1,    0
  269,20231104,    2,    0
  269,20231104,    3,    0
  269,20231104,    4,    0
  269,20231104,    5,    0
  269,20231104,    6,    0
  269,20231104,    7,    1
  269,20231104,    8,    7
  269,20231104,    9,   43
  269,20231104,   10,   52
  269,20231104,   11,   66
  269,20231104,   12,   30
  269,20231104,   13,   20
  269,20231104,   14,   20
  269,20231104,   15,   11
  269,20231104,   16,    2
  269,20231104,   17,    0
  269,20231104,   18,    0
  269,20231104,   19,    0
  269,20231104,   20,    0
  269,20231104,   21,    0
  269,20231104,   22,    0
  269,20231104,   23,    0
  269,20231104,   24,    0
  269,20231105,    1,    0
  269,20231105,    2,    0
  269,20231105,    3,    0
  269,20231105,    4,    0
  269,20231105,    5,    0
  269,20231105,    6,    0
  269,20231105,    7,    1
  269,20231105,    8,   12
  269,20231105,    9,   22
  269,20231105,   10,   42
  269,20231105,   11,   38
  269,20231105,   12,   27
  269,20231105,   13,   47
  269,20231105,   14,   19
  269,20231105,   15,   16
  269,20231105,   16,    3
  269,20231105,   17,    0
  269,20231105,   18,    0
  269,20231105,   19,    0
  269,20231105,   20,    0
  269,20231105,   21,    0
  269,20231105,   22,    0
  269,20231105,   23,    0
  269,20231105,   24,    0
  269,20231106,    1,    0
  269,20231106,    2,    0
  269,20231106,    3,    0
  269,20231106,    4,    0
  269,20231106,    5,    0
  269,20231106,    6,    0
  269,20231106,    7,    1
  269,20231106,    8,   23
  269,20231106,    9,   70
  269,20231106,   10,  107
  269,20231106,   11,   85
  269,20231106,   12,  117
  269,20231106,   13,   60
  269,20231106,   14,   40
  269,20231106,   15,   28
  269,20231106,   16,   10
  269,20231106,   17,    0
  269,20231106,   18,    0
  269,20231106,   19,    0
  269,20231106,   20,    0
  269,20231106,   21,    0
  269,20231106,   22,    0
  269,20231106,   23,    0
  269,20231106,   24,    0
  269,20231107,    1,    0
  269,20231107,    2,    0
  269,20231107,    3,    0
  269,20231107,    4,    0
  269,20231107,    5,    0
  269,20231107,    6,    0
  269,20231107,    7,    0
  269,20231107,    8,   17
  269,20231107,    9,   55
  269,20231107,   10,   96
  269,20231107,   11,  103
  269,20231107,   12,   59
  269,20231107,   13,  103
  269,20231107,   14,   37
  269,20231107,   15,   22
  269,20231107,   16,    5
  269,20231107,   17,    0
  269,20231107,   18,    0
  269,20231107,   19,    0
  269,20231107,   20,    0
  269,20231107,   21,    0
  269,20231107,   22,    0
  269,20231107,   23,    0
  269,20231107,   24,    0
  269,20231108,    1,    0
  269,20231108,    2,    0
  269,20231108,    3,    0
  269,20231108,    4,    0
  269,20231108,    5,    0
  269,20231108,    6,    0
  269,20231108,    7,    0
  269,20231108,    8,   16
  269,20231108,    9,   62
  269,20231108,   10,   82
  269,20231108,   11,   49
  269,20231108,   12,   71
  269,20231108,   13,   46
  269,20231108,   14,   27
  269,20231108,   15,   10
  269,20231108,   16,    3
  269,20231108,   17,    0
  269,20231108,   18,    0
  269,20231108,   19,    0
  269,20231108,   20,    0
  269,20231108,   21,    0
  269,20231108,   22,    0
  269,20231108,   23,    0
  269,20231108,   24,    0
  269,20231109,    1,    0
  269,20231109,    2,    0
  269,20231109,    3,    0
  269,20231109,    4,    0
  269,20231109,    5,    0
  269,20231109,    6,    0
  269,20231109,    7,    0
  269,20231109,    8,    7
  269,20231109,    9,   47
  269,20231109,   10,   81
  269,20231109,   11,   97
  269,20231109,   12,   82
  269,20231109,   13,   59
  269,20231109,   14,   30
  269,20231109,   15,   26
  269,20231109,   16,    2
  269,20231109,   17,    0
  269,20231109,   18,    0
  269,20231109,   19,    0
  269,20231109,   20,    0
  269,20231109,   21,    0
  269,20231109,   22,    0
  269,20231109,   23,    0
  269,20231109,   24,    0
  269,20231110,    1,    0
  269,20231110,    2,    0
  269,20231110,    3,    0
  269,20231110,    4,    0
  269,20231110,    5,    0
  269,20231110,    6,    0
  269,20231110,    7,    1
  269,20231110,    8,    8
  269,20231110,    9,   17
  269,20231110,   10,   16
  269,20231110,   11,   12
  269,20231110,   12,   11
  269,20231110,   13,    9
  269,20231110,   14,   23
  269,20231110,   15,   15
  269,20231110,   16,    3
  269,20231110,   17,    0
  269,20231110,   18,    0
  269,20231110,   19,    0
  269,20231110,   20,    0
  269,20231110,   21,    0
  269,20231110,   22,    0
  269,20231110,   23,    0
  269,20231110,   24,    0
  269,20231111,    1,    0
  269,20231111,    2,    0
  269,20231111,    3,    0
  269,20231111,    4,    0
  269,20231111,    5,    0
  269,20231111,    6,    0
  269,20231111,    7,    0
  269,20231111,    8,    8
  269,20231111,    9,   23
  269,20231111,   10,   44
  269,20231111,   11,   98
  269,20231111,   12,  113
  269,20231111,   13,   88
  269,20231111,   14,   70
  269,20231111,   15,   40
  269,20231111,   16,    5
  269,20231111,   17,    0
  269,20231111,   18,    0
  269,20231111,   19,    0
  269,20231111,   20,    0
  269,20231111,   21,    0
  269,20231111,   22,    0
  269,20231111,   23,    0
  269,20231111,   24,    0
  269,20231112,    1,    0
  269,20231112,    2,    0
  269,20231112,    3,    0
  269,20231112,    4,    0
  269,20231112,    5,    0
  269,20231112,    6,    0
  269,20231112,    7,    0
  269,20231112,    8,   10
  269,20231112,    9,   35
  269,20231112,   10,   62
  269,20231112,   11,   91
  269,20231112,   12,   92
  269,20231112,   13,   99
  269,20231112,   14,   74
  269,20231112,   15,   23
  269,20231112,   16,    5
  269,20231112,   17,    0
  269,20231112,   18,    0
  269,20231112,   19,    0
  269,20231112,   20,    0
  269,20231112,   21,    0
  269,20231112,   22,    0
  269,20231112,   23,    0
  269,20231112,   24,    0
  269,20231113,    1,    0
  269,20231113,    2,    0
  269,20231113,    3,    0
  269,20231113,    4,    0
  269,20231113,    5,    0
  269,20231113,    6,    0
  269,20231113,    7,    0
  269,20231113,    8,    2
  269,20231113,    9,    5
  269,20231113,   10,   12
  269,20231113,   11,   20
  269,20231113,   12,   17
  269,20231113,   13,   14
  269,20231113,   14,   42
  269,20231113,   15,   29
  269,20231113,   16,    9
  269,20231113,   17,    0
  269,20231113,   18,    0
  269,20231113,   19,    0
  269,20231113,   20,    0
  269,20231113,   21,    0
  269,20231113,   22,    0
  269,20231113,   23,    0
  269,20231113,   24,    0
  269,20231114,    1,    0
  269,20231114,    2,    0
  269,20231114,    3,    0
  269,20231114,    4,    0
  269,20231114,    5,    0
  269,20231114,    6,    0
  269,20231114,    7,    0
  269,20231114,    8,    4
  269,20231114,    9,   21
  269,20231114,   10,   39
  269,20231114,   11,   71
  269,20231114,   12,   51
  269,20231114,   13,   32
  269,20231114,   14,   15
  269,20231114,   15,    8
  269,20231114,   16,    0
  269,20231114,   17,    0
  269,20231114,   18,    0
  269,20231114,   19,    0
  269,20231114,   20,    0
  269,20231114,   21,    0
  269,20231114,   22,    0
  269,20231114,   23,    0
  269,20231114,   24,    0
  269,20231115,    1,    0
  269,20231115,    2,    0
  269,20231115,    3,    0
  269,20231115,    4,    0
  269,20231115,    5,    0
  269,20231115,    6,    0
  269,20231115,    7,    0
  269,20231115,    8,    5
  269,20231115,    9,   23
  269,20231115,   10,   53
  269,20231115,   11,   67
  269,20231115,   12,  102
  269,20231115,   13,   59
  269,20231115,   14,   63
  269,20231115,   15,   41
  269,20231115,   16,    5
  269,20231115,   17,    0
  269,20231115,   18,    0
  269,20231115,   19,    0
  269,20231115,   20,    0
  269,20231115,   21,    0
  269,20231115,   22,    0
  269,20231115,   23,    0
  269,20231115,   24,    0
  269,20231116,    1,    0
  269,20231116,    2,    0
  269,20231116,    3,    0
  269,20231116,    4,    0
  269,20231116,    5,    0
  269,20231116,    6,    0
  269,20231116,    7,    0
  269,20231116,    8,   13
  269,20231116,    9,   47
  269,20231116,   10,   44
  269,20231116,   11,   44
  269,20231116,   12,   43
  269,20231116,   13,   34
  269,20231116,   14,   26
  269,20231116,   15,   18
  269,20231116,   16,    5
  269,20231116,   17,    0
  269,20231116,   18,    0
  269,20231116,   19,    0
  269,20231116,   20,    0
  269,20231116,   21,    0
  269,20231116,   22,    0
  269,20231116,   23,    0
  269,20231116,   24,    0
  269,20231117,    1,    0
  269,20231117,    2,    0
  269,20231117,    3,    0
  269,20231117,    4,    0
  269,20231117,    5,    0
  269,20231117,    6,    0
  269,20231117,    7,    0
  269,20231117,    8,    7
  269,20231117,    9,   37
  269,20231117,   10,   35
  269,20231117,   11,   42
  269,20231117,   12,   80
  269,20231117,   13,  111
  269,20231117,   14,   68
  269,20231117,   15,   23
  269,20231117,   16,    5
  269,20231117,   17,    0
  269,20231117,   18,    0
  269,20231117,   19,    0
  269,20231117,   20,    0
  269,20231117,   21,    0
  269,20231117,   22,    0
  269,20231117,   23,    0
  269,20231117,   24,    0
  269,20231118,    1,    0
  269,20231118,    2,    0
  269,20231118,    3,    0
  269,20231118,    4,    0
  269,20231118,    5,    0
  269,20231118,    6,    0
  269,20231118,    7,    0
  269,20231118,    8,    1
  269,20231118,    9,    7
  269,20231118,   10,   15
  269,20231118,   11,    8
  269,20231118,   12,   11
  269,20231118,   13,   12
  269,20231118,   14,    9
  269,20231118,   15,    5
  269,20231118,   16,    1
  269,20231118,   17,    0
  269,20231118,   18,    0
  269,20231118,   19,    0
  269,20231118,   20,    0
  269,20231118,   21,    0
  269,20231118,   22,    0
  269,20231118,   23,    0
  269,20231118,   24,    0
  269,20231119,    1,    0
  269,20231119,    2,    0
  269,20231119,    3,    0
  269,20231119,    4,    0
  269,20231119,    5,    0
  269,20231119,    6,    0
  269,20231119,    7,    0
  269,20231119,    8,    5
  269,20231119,    9,   29
  269,20231119,   10,   33
  269,20231119,   11,   22
  269,20231119,   12,   34
  269,20231119,   13,   27
  269,20231119,   14,   13
  269,20231119,   15,   26
  269,20231119,   16,    1
  269,20231119,   17,    0
  269,20231119,   18,    0
  269,20231119,   19,    0
  269,20231119,   20,    0
  269,20231119,   21,    0
  269,20231119,   22,    0
  269,20231119,   23,    0
  269,20231119,   24,    0
  269,20231120,    1,    0
  269,20231120,    2,    0
  269,20231120,    3,    0
  269,20231120,    4,    0
  269,20231120,    5,    0
  269,20231120,    6,    0
  269,20231120,    7,    0
  269,20231120,    8,    5
  269,20231120,    9,   15
  269,20231120,   10,   81
  269,20231120,   11,   71
  269,20231120,   12,  110
  269,20231120,   13,  100
  269,20231120,   14,   48
  269,20231120,   15,   23
  269,20231120,   16,    3
  269,20231120,   17,    0
  269,20231120,   18,    0
  269,20231120,   19,    0
  269,20231120,   20,    0
  269,20231120,   21,    0
  269,20231120,   22,    0
  269,20231120,   23,    0
  269,20231120,   24,    0
  269,20231121,    1,    0
  269,20231121,    2,    0
  269,20231121,    3,    0
  269,20231121,    4,    0
  269,20231121,    5,    0
  269,20231121,    6,    0
  269,20231121,    7,    0
  269,20231121,    8,    2
  269,20231121,    9,   13
  269,20231121,   10,   11
  269,20231121,   11,   19
  269,20231121,   12,   30
  269,20231121,   13,   27
  269,20231121,   14,   11
  269,20231121,   15,   18
  269,20231121,   16,    2
  269,20231121,   17,    0
  269,20231121,   18,    0
  269,20231121,   19,    0
  269,20231121,   20,    0
  269,20231121,   21,    0
  269,20231121,   22,    0
  269,20231121,   23,    0
  269,20231121,   24,    0
  269,20231122,    1,    0
  269,20231122,    2,    0
  269,20231122,    3,    0
  269,20231122,    4,    0
  269,20231122,    5,    0
  269,20231122,    6,    0
  269,20231122,    7,    0
  269,20231122,    8,    7
  269,20231122,    9,   26
  269,20231122,   10,   38
  269,20231122,   11,   52
  269,20231122,   12,   60
  269,20231122,   13,   60
  269,20231122,   14,   14
  269,20231122,   15,    9
  269,20231122,   16,    1
  269,20231122,   17,    0
  269,20231122,   18,    0
  269,20231122,   19,    0
  269,20231122,   20,    0
  269,20231122,   21,    0
  269,20231122,   22,    0
  269,20231122,   23,    0
  269,20231122,   24,    0
  269,20231123,    1,    0
  269,20231123,    2,    0
  269,20231123,    3,    0
  269,20231123,    4,    0
  269,20231123,    5,    0
  269,20231123,    6,    0
  269,20231123,    7,    0
  269,20231123,    8,    2
  269,20231123,    9,   12
  269,20231123,   10,   41
  269,20231123,   11,   81
  269,20231123,   12,   43
  269,20231123,   13,   55
  269,20231123,   14,   23
  269,20231123,   15,   16
  269,20231123,   16,    1
  269,20231123,   17,    0
  269,20231123,   18,    0
  269,20231123,   19,    0
  269,20231123,   20,    0
  269,20231123,   21,    0
  269,20231123,   22,    0
  269,20231123,   23,    0
  269,20231123,   24,    0
  269,20231124,    1,    0
  269,20231124,    2,    0
  269,20231124,    3,    0
  269,20231124,    4,    0
  269,20231124,    5,    0
  269,20231124,    6,    0
  269,20231124,    7,    0
  269,20231124,    8,    4
  269,20231124,    9,   23
  269,20231124,   10,   53
  269,20231124,   11,   66
  269,20231124,   12,   85
  269,20231124,   13,   52
  269,20231124,   14,   44
  269,20231124,   15,   22
  269,20231124,   16,    3
  269,20231124,   17,    0
  269,20231124,   18,    0
  269,20231124,   19,    0
  269,20231124,   20,    0
  269,20231124,   21,    0
  269,20231124,   22,    0
  269,20231124,   23,    0
  269,20231124,   24,    0
  269,20231125,    1,    0
  269,20231125,    2,    0
  269,20231125,    3,    0
  269,20231125,    4,    0
  269,20231125,    5,    0
  269,20231125,    6,    0
  269,20231125,    7,    0
  269,20231125,    8,    3
  269,20231125,    9,   20
  269,20231125,   10,   42
  269,20231125,   11,   56
  269,20231125,   12,   77
  269,20231125,   13,   53
  269,20231125,   14,   32
  269,20231125,   15,   19
  269,20231125,   16,    3
  269,20231125,   17,    0
  269,20231125,   18,    0
  269,20231125,   19,    0
  269,20231125,   20,    0
  269,20231125,   21,    0
  269,20231125,   22,    0
  269,20231125,   23,    0
  269,20231125,   24,    0
  269,20231126,    1,    0
  269,20231126,    2,    0
  269,20231126,    3,    0
  269,20231126,    4,    0
  269,20231126,    5,    0
  269,20231126,    6,    0
  269,20231126,    7,    0
  269,20231126,    8,    2
  269,20231126,    9,   14
  269,20231126,   10,   27
  269,20231126,   11,   45
  269,20231126,   12,   44
  269,20231126,   13,   28
  269,20231126,   14,   22
  269,20231126,   15,    7
  269,20231126,   16,    1
  269,20231126,   17,    0
  269,20231126,   18,    0
  269,20231126,   19,    0
  269,20231126,   20,    0
  269,20231126,   21,    0
  269,20231126,   22,    0
  269,20231126,   23,    0
  269,20231126,   24,    0
  269,20231127,    1,    0
  269,20231127,    2,    0
  269,20231127,    3,    0
  269,20231127,    4,    0
  269,20231127,    5,    0
  269,20231127,    6,    0
  269,20231127,    7,    0
  269,20231127,    8,    1
  269,20231127,    9,    3
  269,20231127,   10,    7
  269,20231127,   11,   11
  269,20231127,   12,    9
  269,20231127,   13,   15
  269,20231127,   14,   11
  269,20231127,   15,    3
  269,20231127,   16,    0
  269,20231127,   17,    0
  269,20231127,   18,    0
  269,20231127,   19,    0
  269,20231127,   20,    0
  269,20231127,   21,    0
  269,20231127,   22,    0
  269,20231127,   23,    0
  269,20231127,   24,    0
  269,20231128,    1,    0
  269,20231128,    2,    0
  269,20231128,    3,    0
  269,20231128,    4,    0
  269,20231128,    5,    0
  269,20231128,    6,    0
  269,20231128,    7,    0
  269,20231128,    8,    3
  269,20231128,    9,   32
  269,20231128,   10,   64
  269,20231128,   11,   86
  269,20231128,   12,   93
  269,20231128,   13,   74
  269,20231128,   14,   62
  269,20231128,   15,   27
  269,20231128,   16,    2
  269,20231128,   17,    0
  269,20231128,   18,    0
  269,20231128,   19,    0
  269,20231128,   20,    0
  269,20231128,   21,    0
  269,20231128,   22,    0
  269,20231128,   23,    0
  269,20231128,   24,    0
  269,20231129,    1,    0
  269,20231129,    2,    0
  269,20231129,    3,    0
  269,20231129,    4,    0
  269,20231129,    5,    0
  269,20231129,    6,    0
  269,20231129,    7,    0
  269,20231129,    8,    5
  269,20231129,    9,   36
  269,20231129,   10,   45
  269,20231129,   11,   66
  269,20231129,   12,   40
  269,20231129,   13,   79
  269,20231129,   14,   32
  269,20231129,   15,   17
  269,20231129,   16,    1
  269,20231129,   17,    0
  269,20231129,   18,    0
  269,20231129,   19,    0
  269,20231129,   20,    0
  269,20231129,   21,    0
  269,20231129,   22,    0
  269,20231129,   23,    0
  269,20231129,   24,    0
  269,20231130,    1,    0
  269,20231130,    2,    0
  269,20231130,    3,    0
  269,20231130,    4,    0
  269,20231130,    5,    0
  269,20231130,    6,    0
  269,20231130,    7,    0
  269,20231130,    8,    2
  269,20231130,    9,   12
  269,20231130,   10,   24
  269,20231130,   11,   30
  269,20231130,   12,   37
  269,20231130,   13,   30
  269,20231130,   14,   26
  269,20231130,   15,   14
  269,20231130,   16,    1
  269,20231130,   17,    0
  269,20231130,   18,    0
  269,20231130,   19,    0
  269,20231130,   20,    0
  269,20231130,   21,    0
  269,20231130,   22,    0
  269,20231130,   23,    0
  269,20231130,   24,    0
  269,20231201,    1,    0
  269,20231201,    2,    0
  269,20231201,    3,    0
  269,20231201,    4,    0
  269,20231201,    5,    0
  269,20231201,    6,    0
