WAARNEMINGDATUM HH NTU_h
2020-01-20 01 726.333333333333
2020-01-20 02 903.333333333333
2020-01-20 03 655.583333333333
2020-01-20 04 640
2020-01-20 05 793.583333333333
2020-01-20 06 543.166666666667
2020-01-20 07 749.833333333333
2020-01-20 08 711.833333333333
2020-01-20 09 662.333333333333
2020-01-20 10 677.5
2020-01-20 11 775.75
2020-01-20 12 785
2020-01-20 13 715.666666666667
2020-01-20 14 603.833333333333
2020-01-20 15 560.083333333333
2020-01-20 16 669.583333333333
2020-01-20 17 779.166666666667
2020-01-20 18 668.833333333333
2020-01-20 19 715
2020-01-20 20 666.25
2020-01-20 21 747.916666666667
2020-01-20 22 585.416666666667
2020-01-20 23 591.916666666667
2021-01-20 00 54
2021-01-20 01 56
2021-01-20 02 53.5
2021-01-20 06 49
2021-01-20 09 45
2021-01-20 10 53
2021-01-20 11 49
2021-01-20 12 51
2021-01-20 15 49
2021-01-20 16 51
2021-01-20 20 46
2021-01-20 21 53
2021-01-20 22 58.5
2020-02-20 01 66
2020-02-20 02 61
2020-02-20 04 59
2020-02-20 05 56
2020-02-20 06 58.5
2020-02-20 07 59
2020-02-20 08 59
2020-02-20 09 1
2020-02-20 10 60.6666666666667
2020-02-20 11 62.3333333333333
2020-02-20 13 65.3333333333333
2020-02-20 14 70
2020-02-20 15 68
2020-02-20 16 66.3333333333333
2020-02-20 17 69
2020-02-20 19 74
2020-02-20 20 67.5
2020-02-20 21 66.5
2020-02-20 22 75
2020-02-20 23 73
2020-03-20 01 50
2020-03-20 02 50
2020-03-20 03 50.75
2020-03-20 04 54
2020-03-20 05 55
2020-03-20 06 55
2020-03-20 07 57.3333333333333
2020-03-20 08 60
2020-03-20 09 61
2020-03-20 11 64
2020-03-20 13 64
2020-03-20 14 63
2020-03-20 15 63.5
2020-03-20 16 64
2020-03-20 20 68
2020-03-20 21 67.5
2020-03-20 22 70
2020-03-20 23 68
2020-04-20 00 38.3333333333333
2020-04-20 01 39.5
2020-04-20 02 42.5
2020-04-20 03 40.5
2020-04-20 05 39
2020-04-20 06 38
2020-04-20 07 41
2020-04-20 08 42
2020-04-20 09 42
2020-04-20 12 40.6666666666667
2020-04-20 13 38.5
2020-04-20 17 43.5
2020-04-20 18 43
2020-04-20 19 44
2020-04-20 20 43
2020-04-20 21 44
2020-04-20 22 45
2020-04-20 23 43.6666666666667
2021-04-20 00 16
2021-04-20 04 15
2021-04-20 05 15
2021-04-20 09 15
2021-04-20 11 15
2021-04-20 12 15
2021-04-20 13 15
2021-04-20 14 14
2021-04-20 15 13.6666666666667
2021-04-20 16 14
2021-04-20 17 13
2021-04-20 20 13
2021-04-20 21 13.3333333333333
2021-04-20 22 13
2021-04-20 23 13
2020-05-20 00 12
2020-05-20 01 12
2020-05-20 02 10
2020-05-20 03 11
2020-05-20 05 11
2020-05-20 06 15
2020-05-20 08 9
2020-05-20 12 10
2020-05-20 13 9
2020-05-20 15 10
2020-05-20 16 10
2020-05-20 19 9
2020-05-20 20 6
2020-05-20 22 6
2020-05-20 23 10
2021-05-20 00 9
2021-05-20 01 10
2021-05-20 02 8
2021-05-20 03 8
2021-05-20 04 8
2021-05-20 05 8
2021-05-20 10 7
2021-05-20 12 7
2021-05-20 13 7
2021-05-20 14 9.5
2021-05-20 15 12
2021-05-20 16 13
2021-05-20 17 14
2021-05-20 18 16.5
2021-05-20 22 21
2021-05-20 23 22
2020-06-20 00 23.3333333333333
2020-06-20 02 22.5
2020-06-20 03 24.5
2020-06-20 06 26
2020-06-20 07 24
2020-06-20 10 18
2020-06-20 14 16
2020-06-20 15 15
2020-06-20 16 15
2020-06-20 17 16
2020-06-20 18 14
2020-06-20 19 14
2020-06-20 20 14
2020-06-20 21 14
2020-06-20 22 14
2020-06-20 23 13.5
2021-06-20 00 28
2021-06-20 01 30
2021-06-20 02 31.5
2021-06-20 03 27
2021-06-20 04 24
2021-06-20 05 24.6666666666667
2021-06-20 08 27
2021-06-20 09 19
2021-06-20 11 17
2021-06-20 14 14.25
2021-06-20 17 13
2021-06-20 18 14
2021-06-20 19 14
2021-06-20 23 28
2020-07-20 02 17
2020-07-20 03 18
2020-07-20 05 18
2020-07-20 06 18
2020-07-20 08 22
2020-07-20 10 16
2020-07-20 11 15.5
2020-07-20 12 16.3333333333333
2020-07-20 13 14
2020-07-20 15 23.6666666666667
2020-07-20 16 13
2020-07-20 17 13
2020-07-20 18 13
2020-07-20 22 15
2020-07-20 23 15
2021-07-20 01 18
2021-07-20 02 13
2021-07-20 03 293
2021-07-20 04 9
2021-07-20 05 9
2021-07-20 06 13
2021-07-20 07 13
2021-07-20 09 13
2021-07-20 12 14
2021-07-20 13 11
2021-07-20 15 10.3333333333333
2021-07-20 16 8
2021-07-20 17 10.6666666666667
2021-07-20 20 8
2021-07-20 21 10.5
2021-07-20 22 13
2020-08-20 01 7
2020-08-20 02 13
2020-08-20 03 9
2020-08-20 04 9
2020-08-20 06 9
2020-08-20 08 9
2020-08-20 09 9
2020-08-20 11 12.5
2020-08-20 13 7
2020-08-20 15 10
2020-08-20 17 9
2020-08-20 19 12
2020-08-20 20 12
2021-08-20 04 12
2021-08-20 05 15
2021-08-20 11 9
2021-08-20 12 11
2021-08-20 13 11
2021-08-20 14 11
2021-08-20 15 10
2021-08-20 16 11
2021-08-20 17 8
2021-08-20 20 11
2021-08-20 23 8.5
2020-09-20 00 16.3333333333333
2020-09-20 01 14
2020-09-20 02 18
2020-09-20 03 15.25
2020-09-20 05 16
2020-09-20 06 17
2020-09-20 07 15
2020-09-20 08 17
2020-09-20 09 18
2020-09-20 11 14.75
2020-09-20 12 11
2020-09-20 14 10
2020-09-20 15 13
2020-09-20 18 16
2020-09-20 19 15
2020-09-20 20 16
2020-09-20 21 16
2021-09-20 01 3
2021-09-20 05 3.5
2021-09-20 06 3
2021-09-20 07 3
2021-09-20 10 3
2021-09-20 11 3
2021-09-20 12 3
2021-09-20 13 2.5
2021-09-20 14 2.44444444444444
2021-09-20 15 2.5
2021-09-20 16 2.5
2021-09-20 17 3.33333333333333
2021-09-20 18 2
2021-09-20 19 2
2021-09-20 20 2
2021-09-20 21 12.5
2021-09-20 22 7.66666666666667
2021-09-20 23 2
2020-10-20 00 10
2020-10-20 02 7
2020-10-20 03 8
2020-10-20 05 13
2020-10-20 06 13
2020-10-20 07 15
2020-10-20 08 10
2020-10-20 09 10
2020-10-20 12 12
2020-10-20 13 17
2020-10-20 14 14
2020-10-20 16 13.3333333333333
2020-10-20 17 14
2020-10-20 18 13.5
2020-10-20 19 13
2020-10-20 20 14
2020-10-20 23 12
2021-10-20 00 8
2021-10-20 01 13
2021-10-20 04 8
2021-10-20 05 8
2021-10-20 07 12
2021-10-20 08 11.5
2021-10-20 09 16
2021-10-20 10 13.6666666666667
2021-10-20 11 14.6666666666667
2021-10-20 12 13
2021-10-20 14 15.5
2021-10-20 15 16
2021-10-20 16 21
2021-10-20 17 21
2021-10-20 19 21
2021-10-20 20 18
2021-10-20 21 23
2021-10-20 22 23
2021-10-20 23 16
2020-11-20 00 33
2020-11-20 01 32
2020-11-20 02 29.5
2020-11-20 04 30
2020-11-20 05 29.5
2020-11-20 07 31
2020-11-20 09 21
2020-11-20 10 21
2020-11-20 11 18.5
2020-11-20 12 17
2020-11-20 13 16
2020-11-20 15 16
2020-11-20 16 21
2020-11-20 17 21
2020-11-20 18 22
2020-11-20 20 28
2020-11-20 21 30.6666666666667
2020-11-20 22 32
2021-11-20 00 10
2021-11-20 02 7
2021-11-20 03 7
2021-11-20 04 7
2021-11-20 05 7
2021-11-20 06 9
2021-11-20 07 9
2021-11-20 09 9
2021-11-20 11 9.33333333333333
2021-11-20 12 8
2021-11-20 17 9
2021-11-20 18 9.8
2021-11-20 20 9
2021-11-20 22 11
2021-11-20 23 11
2020-12-20 00 31
2020-12-20 04 26
2020-12-20 05 25
2020-12-20 06 22.5
2020-12-20 08 19
2020-12-20 09 18.5
2020-12-20 11 19
2020-12-20 12 18.25
2020-12-20 13 20
2020-12-20 14 20
2020-12-20 16 20
2020-12-20 18 19
2020-12-20 19 20
2020-12-20 20 20.3333333333333
2020-12-20 21 23.5
2020-12-20 22 36
2020-12-20 23 23
2021-12-20 05 3
2021-12-20 12 3
2021-12-20 17 3
2021-12-20 18 3
2021-12-20 20 3
2021-12-20 22 4
2020-01-21 00 686.166666666667
2020-01-21 01 884.25
2020-01-21 02 651.666666666667
2020-01-21 03 707.583333333333
2020-01-21 04 725.083333333333
2020-01-21 05 576.916666666667
2020-01-21 06 745.666666666667
2020-01-21 07 750.083333333333
2020-01-21 08 740.083333333333
2020-01-21 09 745.083333333333
2020-01-21 10 785
2020-01-21 11 708.75
2020-01-21 12 790.8
2020-01-21 13 780.5
2020-01-21 14 734.5
2020-01-21 15 575.083333333333
2020-01-21 16 587.75
2020-01-21 17 621.75
2020-01-21 18 660
2020-01-21 19 676
2020-01-21 20 713.916666666667
2020-01-21 21 653.083333333333
2020-01-21 22 663.166666666667
2020-01-21 23 680.833333333333
2021-01-21 00 56
2021-01-21 01 50
2021-01-21 02 55.5
2021-01-21 03 64
2021-01-21 04 59.75
2021-01-21 07 72
2021-01-21 08 68
2021-01-21 09 69
2021-01-21 11 55
2021-01-21 12 33
2021-01-21 13 72
2021-01-21 14 60
2021-01-21 15 70.5
2021-01-21 16 63
2021-01-21 17 70
2021-01-21 18 66
2021-01-21 19 59
2021-01-21 20 55.6666666666667
2021-01-21 21 54
2021-01-21 22 59
2020-02-21 01 70.5
2020-02-21 02 69
2020-02-21 03 67
2020-02-21 04 69
2020-02-21 05 66
2020-02-21 06 64
2020-02-21 08 64
2020-02-21 09 62
2020-02-21 10 58
2020-02-21 11 61
2020-02-21 12 62.5
2020-02-21 13 62
2020-02-21 14 64
2020-02-21 15 65.6666666666667
2020-02-21 16 67
2020-02-21 17 67
2020-02-21 20 65
2020-03-21 00 69
2020-03-21 01 71
2020-03-21 03 72.5
2020-03-21 04 76
2020-03-21 05 78
2020-03-21 06 78
2020-03-21 08 82
2020-03-21 11 81.5
2020-03-21 14 75
2020-03-21 15 77
2020-03-21 17 76.5
2020-03-21 18 73.3333333333333
2020-03-21 19 73
2020-03-21 20 73
2020-03-21 21 76.5
2020-03-21 22 71.5
2020-03-21 23 70.5
2020-04-21 00 46
2020-04-21 02 45
2020-04-21 05 46.5
2020-04-21 06 44
2020-04-21 07 44
2020-04-21 08 43
2020-04-21 09 43
2020-04-21 10 44
2020-04-21 12 45
2020-04-21 13 45
2020-04-21 16 49
2020-04-21 17 48.5
2020-04-21 18 47.6666666666667
2020-04-21 20 38.5
2020-04-21 22 29.5
2021-04-21 00 13
2021-04-21 06 12
2021-04-21 07 15.5
2021-04-21 09 24
2021-04-21 11 30
2021-04-21 14 33
2021-04-21 15 33.5
2021-04-21 18 37
2021-04-21 19 39
2021-04-21 20 59
2021-04-21 21 48
2021-04-21 23 41
2020-05-21 03 6
2020-05-21 04 6
2020-05-21 05 5.8
2020-05-21 06 6
2020-05-21 07 6
2020-05-21 08 6
2020-05-21 09 5.33333333333333
2020-05-21 11 6
2020-05-21 12 5
2020-05-21 14 5
2020-05-21 15 4
2020-05-21 16 4
2020-05-21 17 4
2020-05-21 18 4
2020-05-21 20 7
2020-05-21 22 7
2021-05-21 01 30.5
2021-05-21 02 33
2021-05-21 03 40
2021-05-21 07 44
2021-05-21 09 55
2021-05-21 10 55.5
2021-05-21 13 65
2021-05-21 14 75
2021-05-21 15 72
2021-05-21 16 74
2021-05-21 18 88.3333333333333
2021-05-21 19 93
2021-05-21 20 89.8
2021-05-21 21 94
2021-05-21 22 96.5
2020-06-21 00 13
2020-06-21 01 13
2020-06-21 02 13
2020-06-21 05 13
2020-06-21 06 14
2020-06-21 07 17
2020-06-21 10 19
2020-06-21 15 20
2020-06-21 17 27
2020-06-21 18 28
2020-06-21 19 28.6666666666667
2020-06-21 21 26.5
2020-06-21 22 30
2021-06-21 00 31
2021-06-21 01 33
2021-06-21 02 36
2021-06-21 03 36.5
2021-06-21 06 40
2021-06-21 07 40
2021-06-21 09 44.6666666666667
2021-06-21 10 42
2021-06-21 11 44.6666666666667
2021-06-21 12 41
2021-06-21 13 40
2021-06-21 14 39.5
2021-06-21 16 42
2021-06-21 17 38.75
2021-06-21 19 43
2021-06-21 21 45
2021-06-21 22 38
2021-06-21 23 34
2020-07-21 00 14
2020-07-21 06 15
2020-07-21 07 14
2020-07-21 08 14
2020-07-21 10 13
2020-07-21 13 12
2020-07-21 14 12
2020-07-21 17 15.5
2020-07-21 18 16
2020-07-21 20 16
2020-07-21 21 16
2020-07-21 22 16
2020-07-21 23 15
2021-07-21 00 12
2021-07-21 01 11.6666666666667
2021-07-21 02 13
2021-07-21 04 13
2021-07-21 05 13
2021-07-21 07 13
2021-07-21 09 16
2021-07-21 13 8.8
2021-07-21 14 6
2021-07-21 15 6
2021-07-21 17 6
2021-07-21 18 6
2021-07-21 20 13
2021-07-21 21 5
2021-07-21 22 14.5
2021-07-21 23 13
2020-08-21 00 21
2020-08-21 01 10
2020-08-21 02 9.5
2020-08-21 04 7.66666666666667
2020-08-21 05 7.33333333333333
2020-08-21 06 8.25
2020-08-21 08 10
2020-08-21 10 12
2020-08-21 11 12
2020-08-21 12 10.3333333333333
2020-08-21 13 11
2020-08-21 14 11
2020-08-21 16 11
2020-08-21 17 12
2020-08-21 18 13
2020-08-21 19 12
2020-08-21 20 13
2020-08-21 21 14.5
2020-08-21 22 16
2020-08-21 23 16
2021-08-21 00 8.66666666666667
2021-08-21 01 8
2021-08-21 03 7
2021-08-21 04 10.5
2021-08-21 05 9
2021-08-21 06 5
2021-08-21 11 5
2021-08-21 12 5
2021-08-21 13 5
2021-08-21 14 5
2021-08-21 16 8
2021-08-21 17 10
2021-08-21 18 5
2021-08-21 19 5
2021-08-21 20 5
2020-09-21 00 11
2020-09-21 01 17
2020-09-21 05 20
2020-09-21 06 9
2020-09-21 07 18
2020-09-21 08 10.5
2020-09-21 09 16
2020-09-21 10 8
2020-09-21 13 7
2020-09-21 14 7
2020-09-21 15 7
2020-09-21 17 23.6666666666667
2020-09-21 18 14
2020-09-21 21 6
2020-09-21 22 13
2021-09-21 03 2
2021-09-21 08 2
2021-09-21 09 7
2021-09-21 12 2
2021-09-21 15 2
2021-09-21 16 2
2020-10-21 02 12.2
2020-10-21 03 13
2020-10-21 05 10
2020-10-21 06 10
2020-10-21 11 13
2020-10-21 13 15
2020-10-21 15 19
2020-10-21 17 18
2020-10-21 18 24.6666666666667
2020-10-21 19 33
2020-10-21 20 34
2020-10-21 22 32.5
2020-10-21 23 21
2021-10-21 00 22
2021-10-21 01 22
2021-10-21 02 12.5
2021-10-21 04 27
2021-10-21 05 24.5
2021-10-21 06 26
2021-10-21 07 25.5
2021-10-21 08 30
2021-10-21 10 26
2021-10-21 11 30
2021-10-21 12 23.5
2021-10-21 13 30
2021-10-21 14 27
2021-10-21 15 24.6666666666667
2021-10-21 16 26
2021-10-21 17 31.5
2021-10-21 18 28
2021-10-21 19 25.25
2021-10-21 20 27
2021-10-21 21 28
2020-11-21 01 44
2020-11-21 02 48
2020-11-21 03 47
2020-11-21 04 51
2020-11-21 07 53
2020-11-21 08 53
2020-11-21 10 48
2020-11-21 12 46
2020-11-21 13 42
2020-11-21 14 44.5
2020-11-21 16 39.5
2020-11-21 17 38
2020-11-21 18 37
2020-11-21 19 44
2020-11-21 20 44
2020-11-21 21 44
2020-11-21 22 46
2021-11-21 02 8
2021-11-21 05 10
2021-11-21 06 7
2021-11-21 07 10
2021-11-21 08 7
2021-11-21 09 10.6666666666667
2021-11-21 10 10
2021-11-21 11 9
2021-11-21 13 8
2021-11-21 14 9
2021-11-21 15 13
2021-11-21 16 14
2021-11-21 18 13
2021-11-21 21 15
2021-11-21 22 15
2021-11-21 23 14
2020-12-21 01 23
2020-12-21 03 24
2020-12-21 04 23
2020-12-21 05 22
2020-12-21 06 22
2020-12-21 07 21
2020-12-21 08 20
2020-12-21 09 20.5
2020-12-21 11 21
2020-12-21 12 21
2020-12-21 13 22
2020-12-21 14 24
2020-12-21 17 30
2020-12-21 18 32
2020-12-21 19 34
2020-12-21 20 34
2020-12-21 21 31
2020-12-21 22 30
2020-12-21 23 30
2021-12-21 04 3
2021-12-21 05 3
2021-12-21 12 3
2021-12-21 13 3
2020-01-22 00 608.5
2020-01-22 01 853.333333333333
2020-01-22 02 542.5
2020-01-22 09 608.583333333333
2020-01-22 10 635.3
2020-01-22 11 552.166666666667
2020-01-22 12 649.25
2020-01-22 13 552.5
2020-01-22 14 731.083333333333
2020-01-22 15 572.333333333333
2020-01-22 16 649.75
2020-01-22 17 575.916666666667
2020-01-22 18 556.583333333333
2020-01-22 19 584.75
2020-01-22 20 637.833333333333
2020-01-22 21 578.583333333333
2020-01-22 22 596.583333333333
2020-01-22 23 445.333333333333
2021-01-22 01 40
2021-01-22 03 31
2021-01-22 07 45
2021-01-22 08 38
2021-01-22 10 44
2021-01-22 11 46
2021-01-22 12 44
2021-01-22 13 47
2021-01-22 14 46.5
2021-01-22 17 51.3333333333333
2021-01-22 18 41.5
2021-01-22 19 38
2021-01-22 20 40
2021-01-22 22 36
2021-01-22 23 36.5
2020-02-22 01 72
2020-02-22 04 85
2020-02-22 05 94
2020-02-22 07 97
2020-02-22 08 97.5
2020-02-22 09 102
2020-02-22 13 101
2020-02-22 14 106
2020-02-22 17 95
2020-02-22 18 98
2020-02-22 22 82
2020-02-22 23 76
2020-03-22 01 70
2020-03-22 04 71.3333333333333
2020-03-22 05 71.3333333333333
2020-03-22 07 71.5
2020-03-22 08 74
2020-03-22 09 73.5
2020-03-22 10 72.5
2020-03-22 11 72
2020-03-22 12 71
2020-03-22 15 68.25
2020-03-22 18 64
2020-03-22 19 65
2020-03-22 20 65
2020-03-22 21 64
2020-03-22 22 64
2020-04-22 00 33
2020-04-22 01 37.5
2020-04-22 03 38.6666666666667
2020-04-22 05 35
2020-04-22 06 36
2020-04-22 07 32.5
2020-04-22 08 33
2020-04-22 09 32
2020-04-22 10 33
2020-04-22 11 31.3333333333333
2020-04-22 12 32
2020-04-22 15 36.6666666666667
2020-04-22 17 47
2020-04-22 19 47
2020-04-22 20 44.5
2020-04-22 21 46
2020-04-22 22 42.5
2020-04-22 23 39
2021-04-22 00 46
2021-04-22 02 40
2021-04-22 03 36
2021-04-22 04 34
2021-04-22 05 36
2021-04-22 06 33.3333333333333
2021-04-22 07 34
2021-04-22 08 33
2021-04-22 10 33
2021-04-22 14 32.5
2021-04-22 15 34
2021-04-22 16 35
2021-04-22 17 35.5
2021-04-22 19 36.5
2021-04-22 23 33.5
2020-05-22 01 4
2020-05-22 02 4
2020-05-22 03 4
2020-05-22 04 4
2020-05-22 06 4
2020-05-22 10 4
2020-05-22 11 6
2020-05-22 12 15
2020-05-22 13 20.3333333333333
2020-05-22 14 28
2020-05-22 15 31.5
2020-05-22 16 33
2020-05-22 18 39.5
2020-05-22 19 40
2020-05-22 20 40.3333333333333
2020-05-22 21 45.5
2020-05-22 22 46
2020-05-22 23 49.5
2021-05-22 00 93
2021-05-22 01 89
2021-05-22 02 104
2021-05-22 03 92
2021-05-22 05 94
2021-05-22 09 77.5
2021-05-22 11 72
2021-05-22 12 77
2021-05-22 13 85
2021-05-22 14 78
2021-05-22 15 78
2021-05-22 16 80
2021-05-22 17 70
2021-05-22 19 54.5
2021-05-22 21 49
2020-06-22 02 30
2020-06-22 04 26
2020-06-22 05 24.3333333333333
2020-06-22 06 25
2020-06-22 07 23
2020-06-22 08 23
2020-06-22 09 21
2020-06-22 10 20.6666666666667
2020-06-22 11 19
2020-06-22 12 20
2020-06-22 14 18
2020-06-22 16 17
2020-06-22 17 16
2020-06-22 20 16
2020-06-22 21 15
2020-06-22 22 17
2020-06-22 23 15.5
2021-06-22 00 35
2021-06-22 01 31
2021-06-22 02 33
2021-06-22 03 37
2021-06-22 04 34.5
2021-06-22 05 35
2021-06-22 07 33
2021-06-22 08 52.5
2021-06-22 10 28
2021-06-22 11 26
2021-06-22 12 29.5
2021-06-22 13 32
2021-06-22 14 39
2021-06-22 16 34
2021-06-22 17 34
2021-06-22 18 37
2021-06-22 20 34.25
2021-06-22 21 32
2020-07-22 00 15
2020-07-22 01 15
2020-07-22 02 14
2020-07-22 03 13
2020-07-22 05 20
2020-07-22 06 13.5
2020-07-22 07 12
2020-07-22 08 13
2020-07-22 09 12
2020-07-22 13 12
2020-07-22 14 12
2020-07-22 16 13.5
2020-07-22 17 11
2020-07-22 18 10.5
2020-07-22 19 10.6666666666667
2020-07-22 20 12
2020-07-22 21 9
2021-07-22 01 17
2021-07-22 02 6
2021-07-22 09 6.33333333333333
2021-07-22 10 5.66666666666667
2021-07-22 11 7
2021-07-22 15 7
2021-07-22 16 7
2021-07-22 18 4
2021-07-22 19 5
2021-07-22 21 6
2021-07-22 22 9
2020-08-22 01 16
2020-08-22 02 17
2020-08-22 03 12
2020-08-22 04 14.5
2020-08-22 05 16
2020-08-22 07 15
2020-08-22 08 12
2020-08-22 09 15
2020-08-22 11 12
2020-08-22 12 12
2020-08-22 13 16
2020-08-22 14 17
2020-08-22 15 16
2020-08-22 16 21
2020-08-22 17 21
2020-08-22 19 19
2020-08-22 22 22
2021-08-22 01 9
2021-08-22 03 8
2021-08-22 04 5
2021-08-22 05 4
2021-08-22 06 4
2021-08-22 07 4
2021-08-22 08 4
2021-08-22 09 6
2021-08-22 10 7
2021-08-22 12 4
2021-08-22 14 5.66666666666667
2021-08-22 15 9
2021-08-22 16 8.5
2021-08-22 17 9
2021-08-22 18 6
2021-08-22 19 8.5
2021-08-22 20 11
2021-08-22 21 13
2021-08-22 22 14.5
2021-08-22 23 15
2020-09-22 00 20
2020-09-22 02 6
2020-09-22 03 6
2020-09-22 19 20
2020-09-22 20 20
2020-09-22 21 20
2020-09-22 23 5
2021-09-22 06 7
2021-09-22 14 4
2021-09-22 17 8
2021-09-22 19 5.4
2021-09-22 20 4
2021-09-22 21 4
2021-09-22 23 4
2020-10-22 01 24
2020-10-22 02 20
2020-10-22 03 18.6666666666667
2020-10-22 04 21
2020-10-22 06 20.6666666666667
2020-10-22 07 19
2020-10-22 08 24
2020-10-22 09 19
2020-10-22 10 25
2020-10-22 13 23
2020-10-22 17 17
2020-10-22 19 21
2020-10-22 20 21.5
2020-10-22 21 17
2020-10-22 23 19
2021-10-22 00 27
2021-10-22 01 27.5
2021-10-22 02 25
2021-10-22 03 25.5
2021-10-22 04 24
2021-10-22 05 32
2021-10-22 06 27
2021-10-22 08 27
2021-10-22 09 32.3333333333333
2021-10-22 10 33
2021-10-22 11 31
2021-10-22 12 36
2021-10-22 14 36
2021-10-22 15 36
2021-10-22 16 33
2021-10-22 17 32
2021-10-22 18 28
2021-10-22 20 35
2021-10-22 21 23
2021-10-22 22 32.5
2020-11-22 01 45
2020-11-22 02 45
2020-11-22 05 39
2020-11-22 08 32
2020-11-22 09 31
2020-11-22 10 29
2020-11-22 11 27
2020-11-22 12 26
2020-11-22 15 26
2020-11-22 16 26
2020-11-22 17 25
2020-11-22 19 22.5
2020-11-22 21 21
2020-11-22 22 21
2020-11-22 23 21
2021-11-22 01 15.5
2021-11-22 02 16.5
2021-11-22 03 15.5
2021-11-22 04 16.5
2021-11-22 05 17
2021-11-22 06 17
2021-11-22 07 15
2021-11-22 08 14.5
2021-11-22 09 15
2021-11-22 10 14
2021-11-22 12 10
2021-11-22 14 9.25
2021-11-22 15 13
2021-11-22 16 13
2021-11-22 17 9
2021-11-22 19 12
2021-11-22 21 11
2020-12-22 00 29
2020-12-22 01 32
2020-12-22 02 38
2020-12-22 04 37
2020-12-22 06 35
2020-12-22 07 37
2020-12-22 08 35
2020-12-22 10 34
2020-12-22 11 29
2020-12-22 13 26
2020-12-22 14 24
2020-12-22 15 23.5
2020-12-22 16 22
2020-12-22 17 22
2020-12-22 18 19.3333333333333
2020-12-22 20 18
2020-12-22 22 17
2020-12-22 23 17
2021-12-22 12 3
2021-12-22 14 3
2021-12-22 15 3
2021-12-22 18 5
2021-12-22 21 4.2
2021-12-22 22 5
2020-01-23 00 547.416666666667
2020-01-23 01 579.916666666667
2020-01-23 02 658.333333333333
2020-01-23 03 667.75
2020-01-23 04 610.166666666667
2020-01-23 05 705.666666666667
2020-01-23 06 552.75
2020-01-23 07 558
2020-01-23 08 697
2020-01-23 09 486.307692307692
2020-01-23 10 588.416666666667
2020-01-23 11 560.833333333333
2020-01-23 12 542.583333333333
2020-01-23 13 692.666666666667
2020-01-23 14 706.416666666667
2020-01-23 15 636.5
2020-01-23 16 530.916666666667
2020-01-23 17 602.5
2020-01-23 18 516.75
2020-01-23 19 595.833333333333
2020-01-23 20 566.833333333333
2020-01-23 21 648.416666666667
2020-01-23 22 564.166666666667
2020-01-23 23 567.916666666667
2021-01-23 00 40
2021-01-23 01 41.5
2021-01-23 02 41
2021-01-23 03 35.5
2021-01-23 06 33
2021-01-23 07 36
2021-01-23 08 48
2021-01-23 10 48
2021-01-23 13 39.5
2021-01-23 14 39
2021-01-23 15 38.25
2021-01-23 16 33.5
2021-01-23 17 34
2021-01-23 18 29
2021-01-23 20 30.5
2021-01-23 21 27.6666666666667
2021-01-23 22 29
2021-01-23 23 29
2020-02-23 01 79
2020-02-23 03 98
2020-02-23 04 97
2020-02-23 06 98
2020-02-23 07 79
2020-02-23 10 107
2020-02-23 11 113
2020-02-23 13 121
2020-02-23 14 122.333333333333
2020-02-23 16 124
2020-02-23 17 117
2020-02-23 20 106
2020-02-23 21 106.75
2020-02-23 23 95.6666666666667
2020-03-23 00 62
2020-03-23 01 63
2020-03-23 02 64
2020-03-23 03 62.5
2020-03-23 05 63
2020-03-23 06 64
2020-03-23 07 63.5
2020-03-23 08 64
2020-03-23 09 62
2020-03-23 12 64
2020-03-23 13 59
2020-03-23 15 56
2020-03-23 16 53
2020-03-23 17 54
2020-03-23 18 51
2020-03-23 19 50
2020-03-23 20 50
2020-03-23 21 50
2020-03-23 22 50.5
2020-03-23 23 53
2021-03-23 10 15
2021-03-23 11 15
2021-03-23 12 15
2021-03-23 13 15
2021-03-23 14 15
2021-03-23 15 15
2021-03-23 18 15
2021-03-23 19 15
2021-03-23 21 14
2021-03-23 22 14
2021-03-23 23 14
2020-04-23 00 32.3333333333333
2020-04-23 01 29.5
2020-04-23 03 28
2020-04-23 04 29
2020-04-23 05 29
2020-04-23 07 32
2020-04-23 08 31.5
2020-04-23 09 30.5
2020-04-23 10 31
2020-04-23 12 23.6666666666667
2020-04-23 14 21
2020-04-23 15 21.5
2020-04-23 16 22
2020-04-23 17 20.5
2020-04-23 18 23
2020-04-23 19 24
2020-04-23 21 23
2020-04-23 23 21
2021-04-23 00 31.6666666666667
2021-04-23 01 30
2021-04-23 02 27.5
2021-04-23 04 27
2021-04-23 05 26
2021-04-23 06 25
2021-04-23 08 25
2021-04-23 09 23.5
2021-04-23 11 22.5
2021-04-23 15 21
2021-04-23 16 18
2021-04-23 17 18.6666666666667
2021-04-23 18 18
2021-04-23 19 18.5
2021-04-23 20 22
2021-04-23 21 24
2021-04-23 23 27
2020-05-23 00 52
2020-05-23 01 53.5
2020-05-23 02 54
2020-05-23 03 48
2020-05-23 04 48
2020-05-23 05 44
2020-05-23 08 45
2020-05-23 09 47
2020-05-23 10 48
2020-05-23 11 54
2020-05-23 12 53
2020-05-23 13 53
2020-05-23 14 50.4
2020-05-23 19 68
2020-05-23 20 70
2020-05-23 21 70
2020-05-23 22 67
2020-05-23 23 70
2021-05-23 02 37.5
2021-05-23 03 33
2021-05-23 04 34
2021-05-23 05 32.5
2021-05-23 08 32
2021-05-23 09 30
2021-05-23 10 34
2021-05-23 11 50
2021-05-23 12 52.6666666666667
2021-05-23 13 55.3333333333333
